dob,height,name,reach,stance,url
"Mar 04, 1987","5' 4""",Talita Bernardo,"68""",Orthodox,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea
"May 31, 1988","6' 1""",Elias Theodorou,"75""",Orthodox,http://ufcstats.com/fighter-details/34f88592c0ab7a54
"Nov 19, 1987","5' 8""",Aiemann Zahabi,"68""",Orthodox,http://ufcstats.com/fighter-details/24656ef4d605c96f
"May 13, 1986","6' 1""",Arjan Bhullar,"75""",Orthodox,http://ufcstats.com/fighter-details/7e511f8d842a109d
"Oct 10, 1984","5' 5""",Mitch Gagnon,"65""",Southpaw,http://ufcstats.com/fighter-details/b8592b4a383696cd
"Aug 05, 1982","6' 2""",Dmitrii Smoliakov,"74""",Switch,http://ufcstats.com/fighter-details/75afb06215a07341
"Jun 12, 1990","5' 3""",John Lineker,"67""",Orthodox,http://ufcstats.com/fighter-details/c268b2cfebccf652
"Feb 28, 1990","6' 2""",Jason Gonzalez,"74""",Southpaw,http://ufcstats.com/fighter-details/e45cfa47f504033a
"Sep 15, 1992","6' 3""",Marcelo Golm,"75""",Orthodox,http://ufcstats.com/fighter-details/ac29d508d78384c9
"Sep 17, 1984","5' 11""",Sultan Aliev,"74""",Orthodox,http://ufcstats.com/fighter-details/e70de1859b7ee78e
"May 22, 1984","5' 11""",Keita Nakamura,"73""",Southpaw,http://ufcstats.com/fighter-details/65ddc8a9ac4e8531
"Sep 14, 1984","6' 1""",Dwight Grant,"76""",Switch,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0
"Nov 25, 1981","6' 0""",Alan Jouban,"73""",Southpaw,http://ufcstats.com/fighter-details/cf65d56b0755ed3b
"Jan 06, 1985","5' 4""",Wilson Reis,"65""",Southpaw,http://ufcstats.com/fighter-details/5aedf14771ca82d2
"Dec 01, 1987","6' 2""",Curtis Millender,"76""",Orthodox,http://ufcstats.com/fighter-details/f1928a52590c5532
"Dec 15, 1988","5' 8""",Poliana Botelho,"67""",Orthodox,http://ufcstats.com/fighter-details/5c126c6aac3ef364
"Sep 26, 1981","6' 1""",David Branch,"78""",Orthodox,http://ufcstats.com/fighter-details/d2c55d1d2e67773b
"May 08, 1982","5' 3""",Jessica Aguilar,"63""",Orthodox,http://ufcstats.com/fighter-details/8f382b3baa954d2a
"Sep 26, 1984","5' 8""",Ross Pearson,"69""",Orthodox,http://ufcstats.com/fighter-details/4f732e58ed907eff
"Jul 19, 1987","6' 1""",Justin Willis,"78""",Southpaw,http://ufcstats.com/fighter-details/ce1e867808ef5fce
"Jun 22, 1996","5' 10""",Jesus Pinedo,--,Southpaw,http://ufcstats.com/fighter-details/25af5e832f17b474
"Feb 02, 1991","5' 6""",Eric Shelton,"68""",Orthodox,http://ufcstats.com/fighter-details/a0c64f272b65d441
"Sep 25, 1987","5' 10""",Jordan Rinaldi,"72""",Orthodox,http://ufcstats.com/fighter-details/c07efc18b231f170
"Sep 04, 1994","6' 0""",Nicolae Negumereanu,"78""",Orthodox,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb
"Jan 28, 1981","6' 0""",Tim Boetsch,"74""",Orthodox,http://ufcstats.com/fighter-details/c80095f6092271a7
"Dec 22, 1986","5' 11""",Zak Ottow,"72""",Orthodox,http://ufcstats.com/fighter-details/47cd337b86b1af92
"Jun 08, 1993","5' 11""",Carlo Pedersoli Jr.,"75""",Southpaw,http://ufcstats.com/fighter-details/198994b47f395af0
"Jul 25, 1981","5' 6""",Michel Prazeres,"67""",Orthodox,http://ufcstats.com/fighter-details/e51fcd9cd84c0b93
"Jul 28, 1982","6' 1""",Cain Velasquez,"77""",Orthodox,http://ufcstats.com/fighter-details/0ff11cc094e887bc
"Oct 31, 1988","5' 10""",Myles Jury,"73""",Orthodox,http://ufcstats.com/fighter-details/08e908ed6d18d6a0
"Jul 09, 1987","5' 8""",Ashlee Evans-Smith,"67""",Orthodox,http://ufcstats.com/fighter-details/fc6e681bf6658faf
"Dec 12, 1985","5' 6""",Luke Sanders,"67""",Southpaw,http://ufcstats.com/fighter-details/96428b9e9bd048ea
"Jul 31, 1993","5' 8""",Shane Young,"72""",Orthodox,http://ufcstats.com/fighter-details/4cd8b03aee1d0138
"Oct 22, 1991","6' 0""",Austin Arnett,"72""",Orthodox,http://ufcstats.com/fighter-details/bf0e700106d00e55
"Jul 23, 1991","5' 7""",Teruto Ishihara,"69""",Southpaw,http://ufcstats.com/fighter-details/88cd34d836b4ebcd
"Mar 01, 1989","5' 9""",Wuliji Buren,"69""",Orthodox,http://ufcstats.com/fighter-details/2296125b6c362355
"May 01, 1989","5' 9""",David Teymur,"73""",Southpaw,http://ufcstats.com/fighter-details/2747c60e42d9d75f
"Aug 22, 1988","5' 5""",Magomed Bibulatov,"65""",Orthodox,http://ufcstats.com/fighter-details/87f19d19f4cb73f8
"Feb 07, 1986","5' 6""",TJ Dillashaw,"67""",Orthodox,http://ufcstats.com/fighter-details/c849740a3ff51931
"Dec 25, 1988","5' 5""",Dustin Ortiz,"65""",Orthodox,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08
"Feb 25, 1991","5' 3""",Rachael Ostovich,"62""",Orthodox,http://ufcstats.com/fighter-details/01784fbc27c68b14
"Dec 13, 1986","5' 6""",Dennis Bermudez,"66""",Orthodox,http://ufcstats.com/fighter-details/6f242453c91a5af0
"Sep 11, 1990","5' 8""",Te Edwards,"72""",Orthodox,http://ufcstats.com/fighter-details/ef44e4ea9050f2ea
"Apr 26, 1984","6' 2""",Carlos Condit,"75""",Orthodox,http://ufcstats.com/fighter-details/f9f07bb5a43535ed
"May 01, 1985","5' 6""",Chad Mendes,"66""",Orthodox,http://ufcstats.com/fighter-details/b5b684eac99ae0a3
"Jul 01, 1982","5' 6""",Cat Zingano,"68""",Southpaw,http://ufcstats.com/fighter-details/3ecd936bd8814108
"Jul 03, 1987","6' 3""",Adam Milstead,"76""",Orthodox,http://ufcstats.com/fighter-details/72ffecf712673af1
"May 15, 1979","6' 3""",Chris de la Rocha,"80""",Orthodox,http://ufcstats.com/fighter-details/e51ee8ded927fc51
"Feb 21, 1991","5' 8""",Brian Ortega,"69""",Switch,http://ufcstats.com/fighter-details/def8166ff24bd237
"Jan 21, 1987","5' 7""",Matthew Lopez,"69""",Southpaw,http://ufcstats.com/fighter-details/2fc7e9701642ca38
"Jul 23, 1986","5' 10""",Chad Laprise,"71""",Orthodox,http://ufcstats.com/fighter-details/c03a5022f8439f2a
"Sep 17, 1991","6' 3""",Tyson Pedro,"79""",Orthodox,http://ufcstats.com/fighter-details/49e96ff8ab781589
"Mar 23, 1974","5' 10""",Mark Hunt,"72""",Orthodox,http://ufcstats.com/fighter-details/eef9b891edbd4604
"Jul 21, 1981","6' 2""",Yushin Okami,"75""",Southpaw,http://ufcstats.com/fighter-details/acff437707625fc7
"Aug 03, 1988","5' 5""",Ben Nguyen,"65""",Switch,http://ufcstats.com/fighter-details/840d2c82ea68b9aa
"Sep 13, 1992","5' 5""",Elias Garcia,"67""",Southpaw,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
"May 05, 1981","5' 7""",Mizuto Hirota,"67""",Orthodox,http://ufcstats.com/fighter-details/35faad160d346839
"Aug 11, 1995","6' 2""",Alex Gorgees,"74""",Switch,http://ufcstats.com/fighter-details/803bebcfb6d6f506
"Oct 09, 1980","6' 4""",Juan Espino,"82""",,http://ufcstats.com/fighter-details/ccf5dc41417e9daf
"Jun 15, 1989","6' 0""",Justin Frazier,"75""",Southpaw,http://ufcstats.com/fighter-details/78863e4a28204a6b
"Aug 04, 1984","5' 8""",Bryan Caraway,"68""",Orthodox,http://ufcstats.com/fighter-details/5ef0088c1b19beeb
"Apr 12, 1989","6' 0""",Rick Glenn,"70""",Southpaw,http://ufcstats.com/fighter-details/814ff3018127e8fc
"Apr 20, 1984","6' 3""",Michel Batista,--,Orthodox,http://ufcstats.com/fighter-details/34218661c44ed55d
"Aug 21, 1992","5' 7""",Leah Letson,"71""",,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7
"Jul 28, 1987","5' 10""",Darrell Horcher,"70""",Southpaw,http://ufcstats.com/fighter-details/18e8b7070228e728
"Jun 29, 1983","6' 1""",Ricky Rainey,"77""",Switch,http://ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7
"Nov 27, 1981","5' 11""",Rashad Coulter,"76""",Orthodox,http://ufcstats.com/fighter-details/d1528ac5675558b1
"Apr 07, 1995","6' 3""",Hu Yaozong,"72""",Orthodox,http://ufcstats.com/fighter-details/f1175ea3aafbf351
"Sep 26, 1986","6' 0""",Santiago Ponzinibbio,"73""",Orthodox,http://ufcstats.com/fighter-details/6d1bffff14897645
"Apr 26, 1986","6' 0""",Bartosz Fabinski,"75""",Orthodox,http://ufcstats.com/fighter-details/e17ac6410c8377f4
"Oct 07, 1989","5' 10""",Yuta Sasaki,"71""",Southpaw,http://ufcstats.com/fighter-details/7c3c48cf54a2848e
"Mar 01, 1988","6' 0""",Devin Powell,"73""",Orthodox,http://ufcstats.com/fighter-details/065eb44700e641a4
"Oct 22, 1991","5' 3""",Amanda Cooper,"64""",Switch,http://ufcstats.com/fighter-details/d4a31850a7457f1b
"Nov 24, 1985","5' 9""",John Gunther,"72""",Orthodox,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3
"Aug 22, 1994","5' 6""",Joseph Morales,"69""",Switch,http://ufcstats.com/fighter-details/2fe9032955c2e013
"Jun 24, 1991","5' 6""",Joby Sanchez,"68""",Orthodox,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2
"Jul 14, 1992","5' 10""",Jason Knight,"71""",Orthodox,http://ufcstats.com/fighter-details/bb1a2cdad6ff34db
"Feb 05, 1992","6' 5""",Adam Wieczorek,"81""",Orthodox,http://ufcstats.com/fighter-details/efa1f6b42c86793c
"Aug 11, 1986","5' 9""",Artem Lobov,"65""",Southpaw,http://ufcstats.com/fighter-details/02f2a9702ba3d167
"Jul 14, 1987","5' 9""",Alex Garcia,"72""",Orthodox,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
"Feb 27, 1991","6' 1""",Sean Strickland,"76""",Orthodox,http://ufcstats.com/fighter-details/0d8011111be000b2
"Feb 27, 1987","5' 10""",Thibault Gouti,"72""",Orthodox,http://ufcstats.com/fighter-details/51e86de150ee8be6
"May 31, 1992","6' 0""",Jessin Ayari,"73""",Orthodox,http://ufcstats.com/fighter-details/6eaec40f724852f4
"Jul 19, 1983","5' 11""",Alan Patrick,"74""",Southpaw,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
"May 09, 1979","5' 9""",Gray Maynard,"70""",Orthodox,http://ufcstats.com/fighter-details/7d96bc577e5178b2
"Oct 01, 1983","6' 1""",Ryan LaFlare,"74""",Southpaw,http://ufcstats.com/fighter-details/4c7781da8c6cae93
"Aug 21, 1993","6' 2""",Luis Henrique,"74""",Orthodox,http://ufcstats.com/fighter-details/e5bda12faabfc850
"Sep 06, 1981","6' 1""",Thales Leites,"78""",Orthodox,http://ufcstats.com/fighter-details/cfb65863d5099327
"Feb 02, 1978","5' 9""",Hector Lombard,"71""",Southpaw,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7
"Jan 16, 1996","5' 8""",Luigi Vendramini,--,Orthodox,http://ufcstats.com/fighter-details/2f1a257d6777096d
"Oct 25, 1978","5' 3""",Alex Chambers,"63""",Southpaw,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d
"Jul 15, 1993","6' 0""",Khalid Murtazaliev,"76""",Orthodox,http://ufcstats.com/fighter-details/231cae8b77fbbcc1
"Aug 10, 1983","6' 2""",CB Dollaway,"76""",Orthodox,http://ufcstats.com/fighter-details/5d7bdab5e03e3216
"Apr 21, 1984","5' 11""",Kajan Johnson,"75""",Orthodox,http://ufcstats.com/fighter-details/633a45d131192ffe
"Jul 14, 1988","6' 3""",Marcin Prachnio,"74""",Orthodox,http://ufcstats.com/fighter-details/6370c1c1e12723d5
"Nov 18, 1988","6' 2""",Jordan Johnson,"79""",Orthodox,http://ufcstats.com/fighter-details/99bcdf5eac39898f
"Aug 07, 1988","5' 9""",Adam Yandiev,"74""",Orthodox,http://ufcstats.com/fighter-details/0a95c474e61a6c44
"Feb 12, 1992","6' 0""",Stefan Sekulic,"75""",Southpaw,http://ufcstats.com/fighter-details/348dff4e03bd18c6
"Mar 31, 1986","5' 8""",Terrion Ware,"71""",Orthodox,http://ufcstats.com/fighter-details/ba5e253af86db1a8
"Jul 01, 1990","6' 2""",Craig White,"76""",Orthodox,http://ufcstats.com/fighter-details/3dd949593346dbc3
"May 02, 1993","5' 3""",Jarred Brooks,"62""",Switch,http://ufcstats.com/fighter-details/81d9df19e255b8b6
"Mar 05, 1986","5' 6""",Robert Sanchez,"66""",Orthodox,http://ufcstats.com/fighter-details/546f8599a63c29da
"Mar 28, 1985","5' 9""",Jake Ellenberger,"71""",Orthodox,http://ufcstats.com/fighter-details/d81ac739417d7f53
"Mar 20, 1984","5' 6""",John Moraga,"66""",Orthodox,http://ufcstats.com/fighter-details/92437c6775b3f7d1
"Jul 03, 1986","6' 2""",Tim Williams,"76""",Orthodox,http://ufcstats.com/fighter-details/990bd63726a577f8
"Aug 04, 1980","5' 9""",Iuri Alcantara,"71""",Southpaw,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
"Mar 13, 1981","6' 0""",George Sullivan,"73""",Orthodox,http://ufcstats.com/fighter-details/6c7e25571490aa3b
"Jul 23, 1986","5' 7""",Kalindra Faria,--,Switch,http://ufcstats.com/fighter-details/27b164b0d1833df0
"Aug 28, 1984","5' 11""",Jon Tuck,"73""",Orthodox,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
"Aug 13, 1986","5' 3""",Demetrious Johnson,"66""",Orthodox,http://ufcstats.com/fighter-details/8a304bfd6bf04a57
"Aug 02, 1992","5' 4""",Jose Torres,"65""",Orthodox,http://ufcstats.com/fighter-details/d2036f31c035e0d1
"Oct 25, 1989","5' 0""",Danielle Taylor,"60""",Orthodox,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
"Jan 11, 1984","5' 9""",Eddie Alvarez,"69""",Orthodox,http://ufcstats.com/fighter-details/33a331684283900f
"Oct 10, 1989","6' 0""",Jordan Mein,"73""",Orthodox,http://ufcstats.com/fighter-details/2aa49b3766a59bcd
"Jan 06, 1993","5' 6""",Matheus Nicolau Pereira,"66""",Orthodox,http://ufcstats.com/fighter-details/1a31ef98efce7a79
"May 14, 1990","6' 0""",Alvaro Herrera Mendoza,"74""",Orthodox,http://ufcstats.com/fighter-details/74d35fbc9c6a61bd
"Mar 10, 1986","5' 9""",Abu Azaitar,"76""",Orthodox,http://ufcstats.com/fighter-details/46d0a888d87d91ac
"Mar 10, 1979","6' 1""",Vitor Miranda,"77""",Orthodox,http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa
"Jan 03, 1991","6' 0""",Jeremy Kimball,"72""",Switch,http://ufcstats.com/fighter-details/917a5cb9821df261
"Feb 20, 1990","5' 5""",Damian Stasiak,"70""",Orthodox,http://ufcstats.com/fighter-details/42a7e90605df3c8a
"Mar 01, 1996","6' 0""",Sage Northcutt,"71""",Orthodox,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c
"May 02, 1992","5' 7""",Justin Scoggins,"66""",Southpaw,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b
"Oct 19, 1983","6' 0""",Gokhan Saki,"73""",Orthodox,http://ufcstats.com/fighter-details/4690d47bf725fd98
"Mar 17, 1989","5' 1""",Jamie Moyle,"65""",Orthodox,http://ufcstats.com/fighter-details/882d62561063a927
"Jul 05, 1995","6' 0""",Joe Giannetti,"74""",Southpaw,http://ufcstats.com/fighter-details/946db8a378903cc3
"Jul 23, 1986","5' 7""",Jay Cucciniello,--,Orthodox,http://ufcstats.com/fighter-details/683ea28a198936fe
"Aug 30, 1979","5' 4""",Barb Honchak,"65""",Orthodox,http://ufcstats.com/fighter-details/472f6f6e6d962f40
"May 08, 1990","6' 2""",Julian Marquez,"75""",Orthodox,http://ufcstats.com/fighter-details/d0e1b42d41dab603
"Aug 17, 1991","5' 9""",Richie Smullen,"68""",Orthodox,http://ufcstats.com/fighter-details/f75c5ca0d91b9115
"Apr 04, 1992","5' 7""",Allan Zuniga,"70""",Orthodox,http://ufcstats.com/fighter-details/523af801b3429015
"Mar 18, 1991","5' 7""",Tyler Diamond,"69""",Orthodox,http://ufcstats.com/fighter-details/f5f6419c5f00abad
"Dec 28, 1984","5' 10""",Matt Bessette,"70""",Orthodox,http://ufcstats.com/fighter-details/0b8d512c79b4baf3
"Nov 27, 1991","5' 11""",Daichi Abe,"71""",Orthodox,http://ufcstats.com/fighter-details/5140122c3eecd307
"Feb 09, 1988","5' 8""",Felipe Arantes,"73""",Orthodox,http://ufcstats.com/fighter-details/71002dbc1743b9a7
"Aug 11, 1990","5' 8""",Rolando Dy,"69""",Orthodox,http://ufcstats.com/fighter-details/55ed59d541f8b90c
"Dec 01, 1985","5' 7""",Shinsho Anzai,"70""",Orthodox,http://ufcstats.com/fighter-details/4665f9f909cd7214
"Aug 28, 1993","5' 1""",Viviane Pereira,"63""",Orthodox,http://ufcstats.com/fighter-details/d50382dc0565a9e1
"Jun 14, 1997","5' 9""",Naoki Inoue,"71""",Orthodox,http://ufcstats.com/fighter-details/199eb7cf6ae90294
"Aug 01, 1988","5' 5""",Jenel Lausa,"68""",Orthodox,http://ufcstats.com/fighter-details/ec664422b22d9787
"Jun 25, 1987","5' 6""",Melinda Fabian,"66""",,http://ufcstats.com/fighter-details/8c020156779f7888
"Mar 22, 1985","6' 2""",Mike Jackson,--,Orthodox,http://ufcstats.com/fighter-details/0641c21bec209472
"Oct 26, 1978","6' 1""",CM Punk,"73""",Orthodox,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72
"Sep 25, 1979","6' 0""",Rashad Evans,"75""",Orthodox,http://ufcstats.com/fighter-details/ee779c43a8926d52
"Jul 28, 1989","5' 10""",Mike Santiago,"69""",Orthodox,http://ufcstats.com/fighter-details/bc656db347f31e19
"Oct 07, 1983","5' 10""",Gleison Tibau,"71""",Southpaw,http://ufcstats.com/fighter-details/75e5fec9f72910ef
"Aug 03, 1978","5' 7""",Johnny Eduardo,"71""",Orthodox,http://ufcstats.com/fighter-details/528c24b99fbaab79
"Mar 06, 1994","5' 8""",Mads Burnell,"69""",Orthodox,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
"Oct 31, 1977","6' 0""",Daniel Kelly,"70""",Southpaw,http://ufcstats.com/fighter-details/bdcbb976816fd256
"Jun 24, 1989","6' 1""",Brad Scott,"76""",Orthodox,http://ufcstats.com/fighter-details/34e552520a934063
"Nov 11, 1991","5' 8""",Diego Rivas,"69""",Orthodox,http://ufcstats.com/fighter-details/09f579be4520394a
"Oct 22, 1980","5' 8""",Henry Briones,"69""",Orthodox,http://ufcstats.com/fighter-details/01fcef7e3d051722
"May 08, 1984","6' 0""",Felipe Silva,"77""",Orthodox,http://ufcstats.com/fighter-details/1b38a2b897f6209c
"May 30, 1978","6' 1""",Lyoto Machida,"74""",Southpaw,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6
"Apr 01, 1977","6' 0""",Vitor Belfort,"74""",Southpaw,http://ufcstats.com/fighter-details/0ee783aa00e468f0
"May 02, 1982","6' 0""",Alberto Mina,"77""",Orthodox,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11
"Feb 13, 1989","6' 4""",James Bochnovic,"81""",Orthodox,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9
"Jun 17, 1993","6' 0""",Luan Chagas,"75""",Orthodox,http://ufcstats.com/fighter-details/9ccf8371fd80d45d
"Sep 07, 1981","5' 8""",Patrick Williams,"73""",Orthodox,http://ufcstats.com/fighter-details/39330403ad27c2bb
"Jun 16, 1986","5' 8""",Chris Gruetzemacher,"68""",Orthodox,http://ufcstats.com/fighter-details/feaf00f3373435d6
"Feb 11, 1989","5' 6""",Bec Rawlings,"64""",Orthodox,http://ufcstats.com/fighter-details/907e60fd13407e1e
"Jun 21, 1993","5' 7""",Tom Duquesnoy,"68""",Orthodox,http://ufcstats.com/fighter-details/e979c76341f19b22
"Aug 10, 1991","6' 0""",Oliver Enkamp,"77""",Switch,http://ufcstats.com/fighter-details/330bafba312face4
"Jul 06, 1989","6' 3""",Dmitry Sosnovskiy,"77""",Orthodox,http://ufcstats.com/fighter-details/85ff1b9471d35238
"Nov 22, 1983","6' 4""",Mark Godbeer,"77""",Orthodox,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
"Sep 18, 1975","6' 0""",Mike Pyle,"74""",Orthodox,http://ufcstats.com/fighter-details/f5990c11974d8e9c
"Aug 13, 1986","5' 7""",Russell Doane,"70""",Orthodox,http://ufcstats.com/fighter-details/f50d95223751e6ca
"May 25, 1991","5' 9""",Albert Morales,"72""",Orthodox,http://ufcstats.com/fighter-details/544d7460b3e44393
"Jun 24, 1991","6' 2""",Brian Camozzi,"78""",Orthodox,http://ufcstats.com/fighter-details/1999ffb5cebc314f
"Apr 10, 1980","5' 10""",Joshua Burkman,"72""",Orthodox,http://ufcstats.com/fighter-details/6da99156486ed6c2
"Dec 24, 1985","6' 0""",Cyril Asker,"74""",Orthodox,http://ufcstats.com/fighter-details/9be6020024133293
"Dec 25, 1984","5' 10""",Damien Brown,"68""",Orthodox,http://ufcstats.com/fighter-details/d024ed963e8bf7ea
"Feb 22, 1992","6' 3""",Rob Wilkinson,"80""",Orthodox,http://ufcstats.com/fighter-details/826475cc758e60e6
"Sep 16, 1992","5' 11""",Jeremy Kennedy,"71""",Orthodox,http://ufcstats.com/fighter-details/68f6e96c5fa6e044
"Mar 13, 1985","6' 3""",Timothy Johnson,"77""",Southpaw,http://ufcstats.com/fighter-details/cc900af167fbedfd
"Mar 19, 1982","5' 4""",Maia Stevenson,"62""",Orthodox,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
"Mar 22, 1987","5' 6""",Joe Soto,"65""",Orthodox,http://ufcstats.com/fighter-details/a4e85a58fbce64b2
"Jul 02, 1987","5' 7""",Godofredo Pepey,"73""",Orthodox,http://ufcstats.com/fighter-details/fa37628269132d1a
"Mar 15, 1982","5' 5""",Juliana Lima,"65""",Orthodox,http://ufcstats.com/fighter-details/75a6a390fd5dca46
"Feb 28, 1980","6' 1""",Francimar Barroso,"75""",Orthodox,http://ufcstats.com/fighter-details/b69f24c500d783e7
"Jul 31, 1991","5' 7""",Thomas Almeida,"70""",Southpaw,http://ufcstats.com/fighter-details/2b074403b7c6cdb4
"Oct 19, 1988","6' 0""",Sabah Homasi,"72""",Orthodox,http://ufcstats.com/fighter-details/71f048adbfed5b49
"May 22, 1982","5' 11""",Galore Bofando,"72""",Switch,http://ufcstats.com/fighter-details/8a56ea383fd26e52
"Sep 18, 1983","5' 8""",Abel Trujillo,"70""",Orthodox,http://ufcstats.com/fighter-details/e14b5aa06eea9653
"Aug 04, 1987","5' 11""",Oluwale Bamgbose,"78""",Switch,http://ufcstats.com/fighter-details/04b39f4e8eb59d7c
"Jun 21, 1984","6' 0""",Erick Silva,"74""",Orthodox,http://ufcstats.com/fighter-details/5866fc86183a9fb8
"Aug 28, 1996","5' 5""",Carls John De Tomas,"71""",Southpaw,http://ufcstats.com/fighter-details/2a4200ead401a9ce
"Oct 29, 1987","6' 3""",Antonio Braga Neto,"77""",Orthodox,http://ufcstats.com/fighter-details/fae67903c4fe636b
"Aug 02, 1983","5' 1""",Angela Magana,"65""",Orthodox,http://ufcstats.com/fighter-details/bd878a638e0e3be3
"Nov 18, 1984","5' 4""",DeAnna Bennett,"68""",Orthodox,http://ufcstats.com/fighter-details/404ecb2700844072
"Nov 08, 1985","5' 7""",Christina Marks,"69""",Orthodox,http://ufcstats.com/fighter-details/c7be22a47a58365a
"Aug 22, 1981","6' 3""",Ryan Janes,"76""",Orthodox,http://ufcstats.com/fighter-details/b59037262c8fe060
"Mar 09, 1989","5' 4""",Karine Gevorgyan,"63""",,http://ufcstats.com/fighter-details/2db0c114414d4f06
"Sep 16, 1990","5' 6""",Ariel Beck,"66""",Southpaw,http://ufcstats.com/fighter-details/b96939f2b8d88e82
"Feb 28, 1979","6' 1""",Michael Bisping,"75""",Orthodox,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2
"Mar 14, 1986","5' 9""",Wang Guan,"71""",Orthodox,http://ufcstats.com/fighter-details/dd12382f28296f7b
"Mar 26, 1990","6' 0""",Bobby Nash,"74""",Orthodox,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
"Apr 11, 1991","5' 4""",Kailin Curran,"65""",Orthodox,http://ufcstats.com/fighter-details/05b43e0ead3df345
"Jun 20, 1987","5' 7""",Bharat Kandare,"72""",Orthodox,http://ufcstats.com/fighter-details/efd2b3e9bb7965a4
"Dec 18, 1988","6' 0""",Bojan Velickovic,"76""",Southpaw,http://ufcstats.com/fighter-details/fcce75a25c14a804
"Sep 15, 1985","5' 6""",Ashkan Mokhtarian,"67""",Southpaw,http://ufcstats.com/fighter-details/e9bc5748e6a76bb6
